id,name,text,label
16011,"""Humphrey Bogart""",Actors portrayed posthumously;American film actors;American stage actors;Best Actor Academy Award winners;Burials at Forest Lawn Memorial Park (Glendale);Cancer deaths in California;Deaths from throat cancer;Dutch Americans;English Americans;French Americans;New York actors;Norwegian-Americans;People from New York City;Phillips Academy alumni;United States Navy sailors;Welsh Americans;,0
28885,"""Hellraiser: Deader""",2000s horror films;2005 films;Direct-to-video films;Films based on horror novels;Hellraiser;Supernatural horror films;,3
16885,"""Operation Dumbo Drop""",1995 films;Comedy films;Disney films;Vietnam War films;English-language films;American films;Films directed by Simon Wincer;Military humor;,3
16944,"""Walk Don't Run""",1966 films;American films;1960s romantic comedy films;English-language films;Film remakes;Films directed by Charles Walters;,3
19646,"""Rufus Jones for President""",1933 films;American films;English-language films;Comedy films;Musical films;Black and white films;,3
1454,"""Susan Blakely""",1952 births;American female models;American film actors;American television actors;Living people;,0
14445,"""Othello Khanh""",Living people;French film ;,2
11747,"""Rory Cochrane""","1972 births;American film actors;Americans of Indian descent;Scots-Irish Americans;Irish-Americans;American television actors;Anglo-Indians;Living people;People from Syracuse, New York;",0
34139,"""A Fine Feathered Frenzy""",1954 s;Animated s;Walter Lantz Productions shorts;,3
15351,"""Suzanne Pleshette""",1937 births;2008 deaths;American film actors;American Jews;American stage actors;American television actors;American voice actors;Jewish actors;Deaths from lung cancer;New York actors;People from New York City;Cancer deaths in California;,0
10035,"""Garrett Strommen""",1982 births;American film actors;American television actors;,0
18412,"""The Big Trail""","1930 films;American films|Big Trail, The;English-language films|Big Trail, The;Western films|Big Trail, The;Black and white films|Big Trail, The;United States National Film Registry films|Big Trail, The;Films directed by Raoul Walsh|Big Trail, The;",3
29011,"""Facing Your Danger""",1946 films;American films;English-language films;Short films;Live Action Short Film Academy Award winners;Warner Bros. films;,3
4876,"""Kimble Rendall""",1950 births;Hoodoo Gurus members;Living people;Australian film ;,2
14884,"""Haviland Morris""",1959 births;American film actors;American soap opera actors;American television actors;Living people;New Jersey actors;People from New Jersey;,0
4490,"""Courtney Jines""","American film actors;American television actors;American child actors;People from Fairfax County, Virginia;Virginia actors;",0
28944,"""Chato's Land""",1972 films;English-language films;Western films;,3
15976,"""Borden Chase""",1900 births;1971 deaths;American screens;,1
16038,"""D'Urville Martin""",African American actors;People from New York City;New York actors;American film actors;,0
11920,"""Richard Schayer""",1880 births;1956 deaths;American screens;,1
19396,"""Nevada Smith""",1966 films;Western films;Films directed by Henry Hathaway;American films;English-language films;Paramount films;,3
24191,"""The Gunfighter """,Western films;1950 films;Films directed by Henry King;American films;English-language films;,3
19649,"""The Time of Their Lives""",1946 films;Black and white films;Abbott and Costello (film series);English-language films;American films;Films directed by Charles Barton;Comedy films;Period films;Films set in the 18th century;Films set in the 20th century;Films set in the 1780s;Films set in the 1940s;,3
27584,"""Eight Legged Freaks""",2002 films;American horror films;2000s horror films;Comedy horror films;Natural horror films;Giant monster films;Films set in Arizona;,3
21226,"""Whole New Thing""",2005 films;Canadian films;English-language films;Canadian LGBT-related films;,3
17899,"""Lord of the Flies  """,American films;1990 films;English-language films;1990s drama films;Castle Rock Entertainment films;Columbia Pictures films;Adventure films;Films based on novels;,3
26875,"""The Waterboy""",1998 films;American comedy films;American football films;English-language films;Sports comedy films;1990s comedy films;Touchstone Pictures films;Films directed by Frank Coraci;,3
12329,"""André 3000""","1975 births;Living people;African American actors;African American rappers;African American singer-songs;American funk musicians;American soap opera actors;American soul singers;American vegans;Atlanta, Georgia rappers;Dungeon Family;Funk rock;Musicians from Georgia (U.S. state);Grammy Award winners;Hip hop record producers;Outkast members;People from Atlanta, Georgia;Southern rappers;",1
5556,"""Doug Liman""",American film ;Brown University alumni;Ethical Culture Fieldston School alumni;People from New York City;University of Southern California alumni;,2
31338,"""The Emperor's Candlesticks """,1937 films;Films based on novels;Romance films;American films;English-language films;Black and white films;Films directed by George Fitzmaurice;MGM films;Drama films;,3
21882,"""Artie Shaw: Time Is All You've Got""",1986 films;Canadian films;English-language films;Canadian documentary films;Biographical films;Best Documentary Feature Academy Award winners;Music documentary films;,3
20338,"""Bonjour Tristesse """,1958 films;American films;Columbia Pictures films;English-language films;Films based on novels;Films directed by Otto Preminger;,3
3109,"""Henry Hathaway""","1898 births;1985 deaths;American film ;American Roman Catholics;Burials at Holy Cross Cemetery;Deaths from myocardial infarction;People from Sacramento, California;Western film ;",2
13986,"""Robin Johnson""",1964 births;American film actors;Living people;New York actors;,0
1366,"""Michael Paul Chan""","1950 births;American film actors;American television actors;Asian American actors;California actors;Chinese Americans;Living people;People from San Francisco, California;",0
12012,"""Melanie Smith""",1962 births;Living people;People from the Scranton--Wilkes-Barre metropolitan area;American film actors;American television actors;,0
27588,"""MASH """,1970 films;20th Century Fox films;American comedy films;1970s comedy films;American football films;Best Musical or Comedy Picture Golden Globe winners;Black comedy films;English-language films;Films based on novels;Films directed by Robert Altman;Films set in the 1950s;Films shot anamorphically;Films whose 1 won the Best Adapted Screenplay Academy Award;Korean War films;M*A*S*H;Medical-themed films;Palme d'Or winners;United States National Film Registry films;Military humor;,3
27235,"""The Bay Boy""",1984 films;Canadian films;Genie Award winners for Best Achievement in Costume Design;Genie Award for Best Picture winners;Orion Pictures films;Films directed by Daniel Petrie;,3
2126,"""Ron Hutchinson (screen)""","British screens|Hutchinson, Ron;",1
10862,"""Tom McGowan""","1959 births;Living people;Irish-Americans;People from Monmouth County, New Jersey;Hofstra University alumni;American film actors;American television actors;",0
28246,"""Guns at Batasi""",1964 films;Drama films;British films;War films;English-language films;,3
19070,"""Teenage Zombies""",1959 films;American films;English-language films;1950s horror films;Science fiction films;Mad scientist films;,3
3016,"""Donald Freed""",American novelists;American dramatists and playwrights;American screens;Living people;1933 births;,1
7563,"""Jasper Harris""",Living people;1996 births;British actors;British child actors;,0
10617,"""Richmond Arquette""",American film actors;American television actors;New York actors;People from New York City;,0
17352,"""Romeo and Juliet  """,1936 films;American films;Black and white films;English-language films;Films directed by George Cukor;MGM films;Shakespeare on film;,3
14353,"""Spencer Tracy""","1900 births;1967 deaths;American film actors;American Roman Catholics;BAFTA winners (people);Best Actor Academy Award winners;Burials at Forest Lawn Memorial Park (Glendale);Deaths from myocardial infarction;Irish-Americans;People from Milwaukee, Wisconsin;United States Navy sailors;",0
1311,"""Nancy Savoca""",American experimental filmmakers;American film ;American screens;People from the Bronx;1959 births;Living people;Women screens;,1
12889,"""Luis Alberni""",1886 births;1962 deaths;Deaths from myocardial infarction;Silent film actors;,0
20752,"""The Old Dark House""",1930s horror films;1932 films;American horror films;Black and white films;Comedy horror films;English-language films;Films directed by James Whale;Haunted house films;Universal Pictures films;,3
30651,"""Halloweentown II: Kalabar's Revenge""",Halloweentown;Sequel films;Films shot in Vancouver;2001 television films;Disney Channel original films;,3
